time_s,fmu_outlet_temperature_c,twin_outlet_temperature_c,deviation_c
24681.799999781055,323.0587811456526,323.1652016204721,-0.10642047481951522
24692.099999780905,323.04394049330256,323.1500894738207,-0.10614898051812816
24702.399999780755,323.02917823352357,323.1350313631802,-0.10585312965662297
24712.699999780605,323.0144727552875,323.12002551380107,-0.10555275851356782
24722.999999780455,322.9998120110949,323.1050869098712,-0.10527489877631524
24733.299999780305,322.98523579195296,323.0902194365842,-0.10498364463126109
24743.599999780155,322.97071569826244,323.0754036827378,-0.10468798447533345
24753.899999780006,322.9562405284693,323.06063957004005,-0.10439904157072988
24764.199999779856,322.94184895639995,323.04595839537365,-0.10410943897369407
24774.499999779706,322.9275043369551,323.0313308890327,-0.10382655207757807
24784.799999779556,322.9132284581255,323.01675448507893,-0.10352602695343194
24795.099999779406,322.89900950815036,323.0022430160243,-0.10323350787393792
24805.399999779256,322.88484801282505,322.9878019175693,-0.10295390474425403
24815.699999779106,322.8707485468805,322.9734113853617,-0.10266283848119429
24825.999999778956,322.85668595408475,322.95907134194533,-0.10238538786057916
24836.299999778807,322.84272131490616,322.9448115767397,-0.10209026183355263
24846.599999778657,322.8288063253331,322.930605087869,-0.10179876253590692
24856.899999778507,322.8149380125407,322.91644855482576,-0.10151054228504108
24867.199999778357,322.8011359666791,322.9023546988094,-0.10121873213029176
24877.499999778207,322.78738147693434,322.8883304335869,-0.10094895665253034
24887.799999778057,322.77370381347794,322.8743555939446,-0.10065178046664869
24898.099999777907,322.76003382455946,322.86043010329234,-0.10039627873288737
24908.399999777757,322.74645862261195,322.84658228785844,-0.10012366524648542
24918.699999777607,322.73298188147106,322.83278733353427,-0.09980545206320812
24928.999999777458,322.7195303015022,322.8190412012381,-0.09951089973594662
24939.299999777308,322.7061356014894,322.8053555407242,-0.09921993923478567
24949.599999777158,322.6927878193199,322.79173867264774,-0.09895085332783538
24959.899999777008,322.6795188198875,322.7781701024423,-0.09865128255478339
24970.199999776858,322.6662801230434,322.7646497544121,-0.09836963136871191
24980.499999776708,322.6531225499826,322.7512045354858,-0.09808198550319958
24990.79999977656,322.64000418218865,322.7378117402752,-0.09780755808657204
25001.09999977641,322.62694064291276,322.7244666464695,-0.09752600355676577
25011.39999977626,322.61395611545225,322.7111798717134,-0.09722375626114399
25021.69999977611,322.6010043120447,322.6979610736859,-0.09695676164119504
25031.99999977596,322.5881230775595,322.68478945917997,-0.09666638162048002
25042.29999977581,322.5752825568856,322.6716649534209,-0.0963823965352617
25052.59999977566,322.5624902327459,322.65861308750596,-0.0961228547600399
25062.89999977551,322.54979016732966,322.6456131868046,-0.09582301947494898
25073.19999977536,322.5371255944177,322.6326598804475,-0.09553428602976055
25083.49999977521,322.5245094871724,322.6197627927424,-0.09525330556999734
25093.79999977506,322.5119512358188,322.6069328498861,-0.09498161406730787
25104.09999977491,322.49944968050687,322.5941489899345,-0.09469930942765359
25114.39999977476,322.4870023983095,322.5814111390584,-0.09440874074886096
25124.69999977461,322.47460647649666,322.56874349552965,-0.09413701903298488
25134.99999977446,322.46226694984875,322.5561273386571,-0.09386038880836622
25145.29999977431,322.449969594348,322.54355668298814,-0.09358708864016307
25155.59999977416,322.4377467139059,322.53104019767335,-0.09329348376746793
25165.89999977401,322.4255632659719,322.518590010321,-0.09302674434911751
25176.19999977386,322.41343001404505,322.5061848193333,-0.09275480528827984
25186.49999977371,322.40136614969737,322.493824551849,-0.09245840215163525
25196.79999977356,322.3893415685112,322.4815321158205,-0.09219054730931475
25207.09999977341,322.37737769875145,322.46929066887964,-0.09191297012819177
25217.39999977326,322.3654613859149,322.4570936442508,-0.09163225833589195
25227.69999977311,322.35358293193946,322.44494879348764,-0.0913658615481836
25237.99999977296,322.3417869514211,322.4328693799399,-0.09108242851880277
25248.29999977281,322.33002317942265,322.4208338906099,-0.09081071118725959
25258.59999977266,322.31831651491973,322.40884225362515,-0.09052573870542346
25268.89999977251,322.3066596064965,322.3969161285898,-0.09025652209328427
25279.19999977236,322.2950562030519,322.385040477096,-0.08998427404412723
25289.49999977221,322.2835014434638,322.3732081835739,-0.0897067401101026
25299.79999977206,322.27199738641497,322.36142611889574,-0.08942873248076921
25310.099999771912,322.2605429562837,322.3497086179511,-0.08916566166737994
25320.399999771762,322.24912821817617,322.33803398376006,-0.0889057655838883
25330.699999771612,322.2377883813409,322.32640214545773,-0.08861376411681476
25340.999999771462,322.22648987663973,322.3148335557039,-0.08834367906416674
25351.299999771312,322.2152390164506,322.30331490699086,-0.08807589054026721
25361.599999771162,322.2040312145704,322.2918385667355,-0.08780735216510038
25371.899999771013,322.19285666246486,322.2804105613772,-0.087553898912347
25382.199999770863,322.1817752671814,322.26904623464105,-0.08727096745963081
25392.499999770713,322.1707208461109,322.25772373214033,-0.08700288602943829
25402.799999770563,322.15972806966033,322.2464429840347,-0.08671491437434042
25413.099999770413,322.14877144502543,322.23522327684736,-0.0864518318219325
25423.399999770263,322.13785501326106,322.2240529622542,-0.08619794899311728
25433.699999770113,322.12701475774065,322.2129239216807,-0.08590916394007309
25443.999999769963,322.11620333945046,322.2018413726945,-0.08563803324403807
25454.299999769813,322.10544038445965,322.1908216066733,-0.0853812222136412
25464.599999769664,322.0947311052566,322.17984263755284,-0.08511153229625279
25474.899999769514,322.0840639532439,322.1689043965327,-0.08484044328878326
25485.199999769364,322.0734469090014,322.15802504418315,-0.08457813518174362
25495.499999769214,322.06288133966393,322.14719452103145,-0.08431318136751997
25505.799999769064,322.05235334978687,322.1364042527616,-0.08405090297475226
25516.099999768914,322.04188205221345,322.12565868292495,-0.08377663071149755
25526.399999768764,322.03144859406297,322.11497499091155,-0.08352639684858332
25536.699999768614,322.0210781916112,322.1043310838607,-0.08325289224950438
25546.999999768464,322.0107290327786,322.0937268940254,-0.08299786124678121
25557.299999768315,322.0004567464331,322.0831794955583,-0.08272274912519606
25567.599999768165,321.99021643141367,322.07268034892286,-0.08246391750918747
25577.899999768015,321.98001977035074,322.06222045353195,-0.08220068318121321
25588.199999767865,321.9698724611345,322.05180351305427,-0.08193105191975292
25598.499999767715,321.95976520525005,322.0414475368109,-0.0816823315608417
25608.799999767565,321.9497066969261,322.03113034917743,-0.08142365225131698
25619.099999767415,321.93970399647384,322.0208518834723,-0.08114788699845121
25629.399999767265,321.9297377168962,322.01062816629366,-0.08089044939742962
25639.699999767116,321.91981147921814,322.0004521105756,-0.08064063135748256
25649.999999766966,321.9099446442692,321.9903143181413,-0.0803696738720987
25660.299999766816,321.90010336094366,321.9802177861752,-0.08011442523155665
25670.599999766666,321.89032252416297,321.97018129742116,-0.07985877325819501
25680.899999766516,321.8805836972648,321.9601826166754,-0.07959891941061414
25691.199999766366,321.8708734074874,321.95022167833247,-0.07934827084505969
25701.499999766216,321.86122969421706,321.94031349960744,-0.07908380539038262
25711.799999766066,321.85161878772135,321.9304523799143,-0.07883359219295016
25722.099999765916,321.8420614593114,321.9206285513745,-0.07856709206305368
25732.399999765767,321.832531848652,321.91084433733806,-0.0783124886860378
25742.699999765617,321.8230541749849,321.9011192390472,-0.07806506406228664
25752.999999765467,321.813626022135,321.89143098405737,-0.07780496192236797
25763.299999765317,321.80422877304767,321.88177950784825,-0.07755073480058172
25773.599999765167,321.79487876408217,321.8721788557132,-0.07730009163100249
25783.899999765017,321.7855736080774,321.86262464905303,-0.07705104097561843
25794.199999764867,321.7763130150523,321.853106777378,-0.07679376232567847
25804.499999764717,321.76708943086606,321.8436269220953,-0.07653749122926001
25814.799999764567,321.75791770129155,321.8342052496103,-0.07628754831875995
25825.099999764418,321.7487817343622,321.82481947173557,-0.07603773737338315
25835.399999764268,321.73967637254515,321.815469525043,-0.07579315249785168
25845.699999764118,321.73063891221994,321.8061685196385,-0.07552960741855941
25855.999999763968,321.7216294779217,321.7969133359352,-0.07528385801350623
25866.299999763818,321.7126582939261,321.78769354712114,-0.07503525319503979
25876.599999763668,321.7037288766004,321.7785102237851,-0.07478134718468255
25886.89999976352,321.6948307240243,321.76938414575596,-0.07455342173165036
25897.19999976337,321.68600387571564,321.76029302976315,-0.07428915404750569
25907.49999976322,321.677194485118,321.751236813477,-0.07404232835904168
25917.79999976307,321.6684420344946,321.7422277078094,-0.0737856733147737
25928.09999976292,321.65971354137156,321.7332637907436,-0.07355024937203325
25938.39999976277,321.65102859755035,321.72433434463363,-0.07330574708328186
25948.69999976262,321.64238659792466,321.7154398596002,-0.07305326167556814
25958.99999976247,321.63378733716365,321.7066016787514,-0.07281434158772981
25969.29999976232,321.6252310616238,321.6977975435624,-0.07256648193856563
25979.59999976217,321.6167089713344,321.68902739280696,-0.07231842147257339
25989.89999976202,321.6082169275807,321.68030257344236,-0.07208564586164812
26000.19999976187,321.5997535166467,321.6716223011267,-0.07186878448004563
26010.49999976172,321.5913587155821,321.6629755920661,-0.07161687648402904
26020.79999976157,321.58298966620816,321.6543623854841,-0.07137271927592792
26031.09999976142,321.5746762422869,321.6458045392176,-0.07112829693068079
26041.39999976127,321.5664085336655,321.6372798384932,-0.07087130482773318
26051.69999976112,321.5581660776887,321.62878822319146,-0.07062214550273893
26061.99999976097,321.54995684897784,321.6203402107908,-0.0703833618129579
26072.29999976082,321.54179204628895,321.61193609628384,-0.07014404999489443
26082.59999976067,321.53364743223256,321.6035646536147,-0.06991722138212708
26092.89999976052,321.52556779426,321.5952258231134,-0.06965802885343919
26103.19999976037,321.5175076546439,321.5869403607389,-0.06943270609497176
26113.49999976022,321.50949620969936,321.57868768330593,-0.06919147360656552
26123.79999976007,321.5015055766347,321.5704672085881,-0.06896163195341387
26134.09999975992,321.4935635952313,321.5622886582878,-0.0687250630564904
26144.39999975977,321.4856707806261,321.5541533499534,-0.06848256932732966
26154.69999975962,321.4778038448301,321.5460498383566,-0.06824599352654559
26164.99999975947,321.4699690656321,321.5379780649368,-0.06800899930470905
26175.29999975932,321.4621799494682,321.5299577223956,-0.06777777292739984
26185.59999975917,321.4544276354761,321.52196979252227,-0.06754215704614808
26195.89999975902,321.4467080217209,321.5140131989841,-0.06730517726322205
26206.199999758872,321.4390255613887,321.50609690062913,-0.06707133924044228
26216.499999758722,321.4313781666233,321.4982231823486,-0.06684501572533463
26226.799999758572,321.42376719801086,321.49038040203766,-0.06661320402679394
26237.099999758422,321.4161996653493,321.48256850224567,-0.06636883689634487
26247.399999758272,321.40865415381535,321.47480615026063,-0.06615199644528502
26257.699999758122,321.40115513179717,321.4670758277885,-0.06592069599133765
26267.999999757973,321.3936911264077,321.45937599160516,-0.0656848651974542
26278.299999757823,321.38625944704694,321.45171486984054,-0.06545542279360461
26288.599999757673,321.3788678516382,321.44409566108175,-0.0652278094435701
26298.899999757523,321.37150657139085,321.43650654785574,-0.06499997646488964
26309.199999757373,321.3641815282754,321.42894747382127,-0.0647659455458438
26319.499999757223,321.3568942614851,321.4214361179047,-0.0645418564196234
26329.799999757073,321.34963881642295,321.4139563982408,-0.06431758181787472
26340.099999756923,321.3424077634243,321.40650633114325,-0.06409856771892919
26350.399999756773,321.3352311543718,321.39909344536994,-0.063862290998145
26360.699999756624,321.32808032511707,321.3917218011211,-0.06364147600402248
26370.999999756474,321.3209612519521,321.38437942628235,-0.06341817433025199
26381.299999756324,321.31388073254163,321.3770662656199,-0.06318553307824004
26391.599999756174,321.30683271523026,321.3697990459508,-0.06296633072054192
26401.899999756024,321.29981442030095,321.36256305992794,-0.06274863962698873
26412.199999755874,321.2928372820875,321.35535590904755,-0.06251862696007038
26422.499999755724,321.28589009986825,321.3481844532484,-0.062294353380139
26432.799999755574,321.27895772380526,321.3410535638218,-0.06209584001652502
