time_s,state_of_charge,outlet_temperature_c,storage_heat_mw,deliverable_power_mw
0.0,1.0,400.0,0.21071207592592592,0.21071207592592592
28.8,0.9986666666666668,400.0,0.21071207592592592,0.21071207592592592
57.6,0.9973333333333333,400.0,0.21071207592592592,0.21071207592592592
86.4,0.9960000000000001,400.0,0.21071207592592592,0.21071207592592592
115.2,0.9946666666666667,400.0,0.21071207592592592,0.21071207592592592
144.0,0.9933333333333335,400.0,0.21071207592592592,0.21071207592592592
172.8,0.9920000000000001,400.0,0.21071207592592592,0.21071207592592592
201.6,0.990666666666667,400.0,0.21071207592592592,0.21071207592592592
230.4,0.9893333333333334,400.0,0.21071207592592592,0.21071207592592592
259.2,0.9880000000000002,400.0,0.21071207592592592,0.21071207592592592
288.0,0.9866666666666668,400.0,0.21071207592592592,0.21071207592592592
316.8,0.9853333333333335,400.0,0.21071207592592592,0.21071207592592592
345.6,0.9840000000000001,400.0,0.21071207592592592,0.21071207592592592
374.40000000000003,0.9826666666666669,400.0,0.21071207592592592,0.21071207592592592
403.2,0.9813333333333335,400.0,0.21071207592592592,0.21071207592592592
432.0,0.9800000000000002,400.0,0.21071207592592592,0.21071207592592592
460.8,0.9786666666666668,400.0,0.21071207592592592,0.21071207592592592
489.6,0.9773333333333334,400.0,0.21071207592592592,0.21071207592592592
518.4,0.976,400.0,0.21071207592592592,0.21071207592592592
547.2,0.9746666666666667,400.0,0.21071207592592592,0.21071207592592592
576.0,0.9733333333333333,399.99999999999994,0.21071207592592578,0.21071207592592578
604.8000000000001,0.9720000000000001,399.99999999999994,0.21071207592592578,0.21071207592592578
633.6,0.9706666666666667,399.99999999999994,0.21071207592592578,0.21071207592592578
662.4,0.9693333333333334,399.99999999999994,0.21071207592592578,0.21071207592592578
691.2,0.9680000000000002,399.9999999999999,0.21071207592592564,0.21071207592592564
720.0,0.9666666666666668,399.99999999999983,0.21071207592592547,0.21071207592592547
748.8000000000001,0.9653333333333334,399.99999999999983,0.21071207592592547,0.21071207592592547
777.6,0.9640000000000001,399.99999999999966,0.21071207592592503,0.21071207592592503
806.4,0.9626666666666667,399.99999999999955,0.21071207592592472,0.21071207592592472
835.2,0.9613333333333333,399.9999999999993,0.21071207592592414,0.21071207592592414
864.0,0.96,399.9999999999991,0.21071207592592353,0.21071207592592353
892.8000000000001,0.9586666666666666,399.99999999999886,0.21071207592592292,0.21071207592592292
921.6,0.9573333333333331,399.9999999999986,0.2107120759259222,0.2107120759259222
950.4,0.956,399.9999999999981,0.21071207592592098,0.21071207592592098
979.2,0.9546666666666667,399.9999999999975,0.21071207592591934,0.21071207592591934
1008.0,0.9533333333333335,399.9999999999969,0.21071207592591767,0.21071207592591767
1036.8,0.9520000000000001,399.999999999996,0.21071207592591545,0.21071207592591545
1065.6000000000001,0.9506666666666669,399.999999999995,0.21071207592591276,0.21071207592591276
1094.4,0.9493333333333337,399.99999999999375,0.21071207592590946,0.21071207592590946
1123.2,0.9480000000000004,399.99999999999216,0.21071207592590527,0.21071207592590527
1152.0,0.9466666666666672,399.99999999999017,0.21071207592590002,0.21071207592590002
1180.8,0.945333333333334,399.9999999999878,0.21071207592589372,0.21071207592589372
