time_s,state_of_charge,outlet_temperature_c,storage_heat_mw,deliverable_power_mw
0.0,1.0,500.0,0.3160681138888889,0.3160681138888889
19.2,0.9986666666666663,499.99999999999983,0.3160681138888882,0.3160681138888882
38.4,0.9973333333333324,499.99999999999983,0.3160681138888882,0.3160681138888882
57.599999999999994,0.9959999999999992,499.9999999999998,0.31606811388888806,0.31606811388888806
76.8,0.9946666666666658,499.9999999999998,0.31606811388888806,0.31606811388888806
96.0,0.9933333333333323,499.9999999999998,0.31606811388888806,0.31606811388888806
115.19999999999999,0.9919999999999989,499.9999999999998,0.31606811388888806,0.31606811388888806
134.4,0.9906666666666655,499.9999999999998,0.31606811388888806,0.31606811388888806
153.6,0.9893333333333322,499.9999999999998,0.31606811388888806,0.31606811388888806
172.79999999999998,0.9879999999999988,499.9999999999998,0.31606811388888806,0.31606811388888806
192.0,0.9866666666666654,499.9999999999998,0.31606811388888806,0.31606811388888806
211.2,0.9853333333333318,499.9999999999998,0.31606811388888806,0.31606811388888806
230.39999999999998,0.9839999999999982,499.99999999999966,0.31606811388888756,0.31606811388888756
249.6,0.9826666666666648,499.99999999999966,0.31606811388888756,0.31606811388888756
268.8,0.9813333333333315,499.99999999999966,0.31606811388888756,0.31606811388888756
288.0,0.9799999999999981,499.99999999999955,0.3160681138888871,0.3160681138888871
307.2,0.9786666666666647,499.99999999999955,0.3160681138888871,0.3160681138888871
326.4,0.9773333333333313,499.9999999999993,0.3160681138888862,0.3160681138888862
345.59999999999997,0.975999999999998,499.99999999999926,0.316068113888886,0.316068113888886
364.8,0.9746666666666646,499.99999999999915,0.31606811388888556,0.31606811388888556
384.0,0.9733333333333312,499.9999999999987,0.31606811388888373,0.31606811388888373
403.2,0.9719999999999976,499.9999999999984,0.3160681138888826,0.3160681138888826
422.4,0.9706666666666642,499.9999999999979,0.31606811388888056,0.31606811388888056
441.59999999999997,0.969333333333331,499.99999999999727,0.3160681138888781,0.3160681138888781
