hour,heat_demand_mw,price_eur_per_mwh,p_ch_mw,p_dis_mw,level_mwh,elec_to_heater_mw,heater_heat_mw,boiler_heat_mw,unmet_heat_mw,electricity_cost_eur,fuel_cost_eur,carbon_cost_eur,penalty_cost_eur,emissions_tco2,heat_balance_residual_mw
5075,10.0,48.88565190578965,4.85,0.0,36.69912395003515,15.0,14.85,0.0,0.0,733.2847785868447,0.0,0.0,0.0,0.0,0.0
5076,10.0,55.27818732328059,0.0,0.0,36.662424826085115,10.1010101010101,10.0,0.0,0.0,558.3655285179857,0.0,0.0,0.0,0.0,0.0
5077,10.0,55.74625998116949,0.0,7.417831956699598,28.817518236312086,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5078,10.0,64.13770605544096,0.0,7.417831956699598,20.98045655312883,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5079,10.0,75.58184165992252,0.0,7.417831956699598,13.151231931628754,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5080,10.0,80.70981952287003,0.0,7.417831956699598,5.32983653475018,0.0,0.0,2.5821680433004017,0.0,0.0,103.28672173201608,41.727835579734496,0.0,0.5215979447466812,0.0
5081,10.0,83.28412964957526,0.0,5.058281363304658,0.0,0.0,0.0,4.941718636695342,0.0,0.0,197.66874546781366,79.85817316899671,0.0,0.998227164612459,0.0
5082,10.0,85.6410986143706,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5083,10.0,91.4155601400833,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5084,10.0,82.99495195554604,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5085,10.0,83.54693654802763,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5086,10.0,70.00768558608198,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5087,10.0,76.75949108282975,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5088,10.0,65.12191707917226,0.0,-0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5089,10.0,68.07735093225918,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5090,10.0,56.60799343130192,0.0,-0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
5091,10.0,49.833421275612984,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,503.3678916728584,0.0,0.0,0.0,0.0,0.0
5092,10.0,33.327036389178616,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,499.90554583767926,0.0,0.0,0.0,0.0,0.0
