scale_factor,time_s,state_of_charge,power_fraction_of_rated
0.5,7272.0,0.5839807566746035,0.999073687856319
0.5,7344.0,0.5798655966299691,0.9989791656363641
0.5,7416.0,0.575750859827629,0.998876421094333
0.5,7488.0,0.5716365825227785,0.9987648753916857
0.5,7560.0,0.5675228034759409,0.9986439203452568
0.5,7632.0,0.5634095640765819,0.9985129177641049
0.5,7704.0,0.5592969084692893,0.9983711988260635
0.5,7776.0,0.555184883682344,0.998218063497807
0.5,7848.0,0.5510735397584839,0.9980527800022547
0.5,7920.0,0.546962929887652,0.9978745843370581
0.5,7992.0,0.542853110541501,0.9976826798479295
0.5,8064.0,0.5387441416094155,0.9974762368604574
0.5,8136.0,0.5346360865357946,0.9972543923740326
0.5,8208.0,0.5305290124583263,0.9970162498213525
0.5,8280.0,0.5264229903469657,0.9967608788969172
0.5,8352.0,0.5223180951433259,0.9964873154577341
0.5,8424.0,0.5182144059001642,0.9961945614993942
0.5,8496.0,0.5141120059206465,0.9958815852104245
0.5,8568.0,0.5100109828970527,0.9955473211077012
0.5,8640.0,0.5059114290485801,0.9951906702555078
0.5,8712.0,0.5018134412578907,0.994810500570589
0.5,8784.0,0.4977171212060377,0.9944056472153647
0.5,8856.0,0.4936225755054023,0.993974913081189
0.5,8928.0,0.4895299158302608,0.9935170693633373
0.5,9000.0,0.48543925904460095,0.993030856229101
0.5,9072.0,0.48135072732679657,0.9925149835801335
0.5,9144.0,0.4772644482907507,0.9919681319098749
0.5,9216.0,0.47318055510311346,0.9913889532566421
0.5,9288.0,0.46909918659617705,0.9907760722526077
0.5,9360.0,0.4650204873760557,0.9901280872686555
0.5,9432.0,0.46094460792575676,0.9894435716547406
0.5,9504.0,0.4568717047027496,0.9887210750751008
0.5,9576.0,0.45280194023065035,0.9879591249373368
0.5,9648.0,0.4487354831846356,0.9871562279140526
0.5,9720.0,0.44467250847021456,0.9863108715554723
0.5,9792.0,0.4406131972949929,0.9854215259910702
0.5,9864.0,0.4365577372330663,0.9844866457180017
0.5,9936.0,0.43250632228170227,0.9835046714737706
0.5,10008.0,0.42845915290997166,0.9824740321902873
0.5,10080.0,0.42441643609900825,0.9813931470261593
0.5,10152.0,0.42037838537358924,0.9802604274737858
0.5,10224.0,0.41634522082474146,0.9790742795375288
0.5,10296.0,0.4123171691231004,0.9778331059789663
0.5,10368.0,0.40829446352276033,0.9765353086249853
0.5,10440.0,0.40427734385537656,0.9751792907342142
0.5,10512.0,0.40026605651429814,0.9737634594170514
0.5,10584.0,0.39626085442853226,0.9722862281043587
0.5,10656.0,0.39226199702635856,0.9707460190596393
0.5,10728.0,0.38826975018843946,0.9691412659293646
0.5,10800.0,0.3842843861902881,0.9674704163259341
0.5,10872.0,0.380306183633988,0.9657319344375884
0.5,10944.0,0.37633542736907155,0.9639243036594564
0.5,11016.0,0.3723724084024996,0.9620460292398197
0.5,11088.0,0.3684174237977015,0.9600956409355574
0.5,11160.0,0.3644707765626637,0.958071695670651
0.5,11232.0,0.36053277552707996,0.9559727801915876
0.5,11304.0,0.3566037352086014,0.9537975137134451
0.5,11376.0,0.35268397566825066,0.9515445505504152
0.5,11448.0,0.3487738223550889,0.9492125827245338
0.5,11520.0,0.3448736059402538,0.9468003425463962
0.5,11592.0,0.3409836621405044,0.9443066051616766
0.5,11664.0,0.3371043315314458,0.94173019105732
0.5,11736.0,0.3332359593506168,0.9390699685213726
0.5,11808.0,0.32937889529066455,0.9363248560504808
0.5,11880.0,0.3255334932828376,0.9334938246992344
0.5,11952.0,0.32170011127106657,0.930575900365639
0.5,12024.0,0.3178791109769151,0.9275701660071668
0.5,12096.0,0.3140708576557108,0.9244757637819887
0.5,12168.0,0.31027571984418467,0.9212918971101829
0.5,12240.0,0.30649406909997085,0.9180178326499173
0.5,12312.0,0.30272627973333466,0.91465290218378
0.5,12384.0,0.29897272853152046,0.9111965044107329
0.5,12456.0,0.295233794476123,0.9076481066393064
0.5,12528.0,0.2915098584539087,0.9040072463779885
0.5,12600.0,0.287801302961524,0.90027353281897
0.5,12672.0,0.2841085118045458,0.8964466482117103
0.5,12744.0,0.2804318697913412,0.8925263491230531
0.5,12816.0,0.2767717624222156,0.8885124675809087
0.5,12888.0,0.2731285755743404,0.884404912098838
0.5,12960.0,0.26950269518296066,0.8802036685791499
0.5,13032.0,0.2658945069193913,0.8759088010924393
0.5,13104.0,0.2623043958663184,0.8715204525318135
0.5,13176.0,0.2587327461909273,0.8670388451403652
0.5,13248.0,0.25517994081638534,0.8624642809107356
0.5,13320.0,0.25164636109220867,0.8577971418559932
0.5,13392.0,0.24813238646404528,0.8530378901512967
0.5,13464.0,0.24463839414340732,0.8481870681461743
0.5,13536.0,0.24116475877788524,0.8432452982475431
0.5,13608.0,0.2377118521223751,0.8382132826739145
0.5,13680.0,0.23428004271184594,0.8330918030814984
0.5,13752.0,0.2308696955361693,0.8278817200633013
0.5,13824.0,0.22748117171753188,0.8225839725224922
0.5,13896.0,0.22411482819093964,0.8171995769217019
0.5,13968.0,0.22077101738831753,0.8117296264101426
0.5,14040.0,0.21745008692670004,0.8061752898307097
0.5,14112.0,0.21415237930099487,0.8005378106095151
0.5,14184.0,0.21087823158179606,0.7948185055305301
0.5,14256.0,0.2076279751187044,0.7890187633982619
0.5,14328.0,0.2044019352496059,0.7831400435916243
0.5,14400.0,0.2012004310163415,0.7771838745123879
0.5,14472.0,0.19802377488718784,0.7711518519317755
0.5,14544.0,0.19487227248655223,0.765045637238996
0.5,14616.0,0.19174622233227143,0.7588669555956855
0.5,14688.0,0.18864591558088248,0.7526175940003597
0.5,14760.0,0.1855716357812204,0.7462993992672039
0.5,14832.0,0.18252365863667616,0.7399142759235936
0.5,14904.0,0.17950225177643211,0.7334641840309302
0.5,14976.0,0.17650767453597022,0.7269511369334594
0.5,15048.0,0.17354017774713115,0.720377198939839
0.5,15120.0,0.17060000353798063,0.7137444829423422
0.5,15192.0,0.16768738514271977,0.7070551479786168
0.5,15264.0,0.16480254672185535,0.7003113967409901
0.5,15336.0,0.16194570319282592,0.6935154730383934
0.5,15408.0,0.15911706007125662,0.6866696592159649
0.5,15480.0,0.15631681332299752,0.6797762735374078
0.5,15552.0,0.1535451492270777,0.6728376675352621
0.5,15624.0,0.1508022442496848,0.6658562233341264
0.5,15696.0,0.14808826492926225,0.6588343509519383
0.5,15768.0,0.14540336777279295,0.6517744855843752
0.5,15840.0,0.14274769916331917,0.644679084877331
0.5,15912.0,0.14012139527872544,0.637550626192479
0.5,15984.0,0.13752458202179485,0.6303916038707492
0.5,16056.0,0.13495737496152685,0.62320452649857
0.5,16128.0,0.13241987928568538,0.615991914181575
0.5,16200.0,0.1299121897645278,0.6087562958304039
0.5,16272.0,0.12743439072564625,0.6015002064631246
0.5,16344.0,0.12498655603983434,0.5942261845286821
0.5,16416.0,0.122568749117876,0.5869367692556565
0.5,16488.0,0.12018102291813346,0.5796344980304923
0.5,16560.0,0.1178234199647979,0.5723219038092139
0.5,16632.0,0.11549597237664853,0.5650015125665157
0.5,16704.0,0.11319870190614935,0.5576758407859258
0.5,16776.0,0.11093161998870232,0.5503473929946722
0.5,16848.0,0.10869472780185607,0.5430186593465954
0.5,16920.0,0.10648801633426064,0.5356921132564217
0.5,16992.0,0.10431146646414301,0.5283702090884453
0.5,17064.0,0.10216504904706812,0.521055379902539
0.5,17136.0,0.10004872501273672,0.5137500352602451
0.5,17208.0,0.0979624454705633,0.5064565590934947
0.5,17280.0,0.09590615182376533,0.4991773076383538
0.5,17352.0,0.09387977589168743,0.49191460743600574
0.5,17424.0,0.09188324004007492,0.48467075340299387
0.5,17496.0,0.08991645731900341,0.4774480069725797
0.5,17568.0,0.08797933160816555,0.47024859430888877
0.5,17640.0,0.08607175776920789,0.46307470459534406
0.5,17712.0,0.08419362180480688,0.45592848839869254
0.5,17784.0,0.08234480102416848,0.4488120561097844
0.5,17856.0,0.08052516421462996,0.44172747646205435
0.5,17928.0,0.07873457181904175,0.4346767751285249
0.5,18000.0,0.0769728761186021,0.42766193339794895
0.5,18072.0,0.07523992142081773,0.42068488693055456
0.5,18144.0,0.07353554425226094,0.4137475245937111
0.5,18216.0,0.07185957355579274,0.40685168737765165
0.5,18288.0,0.07021183089192361,0.39999916739123825
0.5,18360.0,0.0685921306439803,0.39319170693763106
0.5,18432.0,0.06700028022675461,0.38643099766954303
0.5,18504.0,0.06543608029830436,0.37971867982364166
0.5,18576.0,0.06389932497458503,0.3730563415335275
0.5,18648.0,0.062389802046590795,0.36644551822055854
0.5,18720.0,0.060907293199687386,0.3598876920617201
0.5,18792.0,0.05945157423482393,0.35338429153354906
0.5,18864.0,0.05802241529131449,0.3469366910310761
0.5,18936.0,0.05661958107088515,0.34054621056058776
0.5,19008.0,0.05524283106268791,0.3342141155049404
0.5,19080.0,0.05389191976898788,0.32794161646003983
0.5,19152.0,0.052566596931237566,0.32172986914102353
0.5,19224.0,0.05126660775625623,0.3155799743565993
0.5,19296.0,0.049991693142241785,0.3094929780498823
0.5,19368.0,0.04874158990434604,0.30346987140404946
0.5,19440.0,0.04751603099955708,0.29751159101101693
0.5,19512.0,0.046314745750633185,0.2916190191013115
0.5,19584.0,0.04513746006884602,0.2857929838332353
0.5,19656.0,0.04398389667529639,0.28003425963937967
0.5,19728.0,0.042853775320575056,0.27434356762850104
0.5,19800.0,0.04174681300254763,0.268721576040717
0.5,19872.0,0.04066272418205326,0.263168900753972
0.5,19944.0,0.03960122099631537,0.2576861058396524
0.5,20016.0,0.03856201346986845,0.25227370416527245
0.5,20088.0,0.03754480972281866,0.24693215804204413
0.5,20160.0,0.036549316176259034,0.2416618799152225
0.5,20232.0,0.03557523775467561,0.236463233095035
0.5,20304.0,0.03462227808518224,0.23133653252605482
0.5,20376.0,0.03369013969343845,0.22628204559281995
0.5,20448.0,0.03277852419610715,0.22129999295957103
0.5,20520.0,0.03188713248972184,0.2163905494419353
0.5,20592.0,0.031015664935839998,0.2115538449084191
0.5,20664.0,0.03016382154236964,0.20678996520958107
0.5,20736.0,0.029331302140961735,0.20209895313278992
0.5,20808.0,0.028517806560373716,0.19748080938048315
0.5,20880.0,0.027723034795714568,0.1929354935698647
0.5,20952.0,0.02694668717349157,0.1884629252520213
0.5,21024.0,0.026188464512387714,0.1840629849484614
0.5,21096.0,0.02544806827970487,0.17973551520313505
0.5,21168.0,0.024725200743418066,0.17548032164798003
0.5,21240.0,0.024019565119791725,0.17129717408015704
0.5,21312.0,0.023330865716518573,0.16718580754910234
0.5,21384.0,0.0226588080713469,0.16314592345162493
0.5,21456.0,0.02200309908617091,0.1591771906332937
0.5,21528.0,0.02136344715656562,0.1552792464944197
0.5,21600.0,0.02073956229675286,0.15145169809897824
0.5,21672.0,0.020131156259994162,0.14769412328488085
0.5,21744.0,0.0195379426544112,0.1440060717740451
0.5,21816.0,0.018959637054239788,0.14038706628076483
0.5,21888.0,0.018395957106531056,0.1368366036169583
0.5,21960.0,0.017846622633318838,0.13335415579287682
0.5,22032.0,0.01731135572927649,0.1299391711119881
0.5,22104.0,0.016789880854892834,0.12659107525871033
0.5,22176.0,0.016281924925202383,0.12330927237782206
0.5,22248.0,0.01578721739410691,0.12009314614435738
0.5,22320.0,0.015305490334334782,0.116942060822889
0.5,22392.0,0.014836478513084037,0.11385536231514876
0.5,22464.0,0.014379919463402066,0.110832379194985
0.5,22536.0,0.013935553551358474,0.10787242372973295
0.5,22608.0,0.013503124039069734,0.10497479288708716
0.5,22680.0,0.013082377143639143,0.10213876932667389
0.5,22752.0,0.012673062092079043,0.09936362237552458
0.5,22824.0,0.01227493117228308,0.09664860898674518
0.5,22896.0,0.011887739780122291,0.09399297468069888
0.5,22968.0,0.011511246462737941,0.09139595446809068
0.5,23040.0,0.011145212958109009,0.08885677375438235
0.5,23112.0,0.010789404230973288,0.0863746492250172
0.5,23184.0,0.01044358850518272,0.08394878971099899
0.5,23256.0,0.010107537292575682,0.08157839703438015
0.5,23328.0,0.009781025418450762,0.07926266683331064
0.5,23400.0,0.009463831043727538,0.07700078936628854
0.5,23472.0,0.009155735683881167,0.07479195029536143
0.5,23544.0,0.0088565242247381,0.07263533144799154
0.5,23616.0,0.008565984935222598,0.07053011155743719
0.5,23688.0,0.008283909477142143,0.06847546698143034
0.5,23760.0,0.008010092912102456,0.0664705723990771
0.5,23832.0,0.007744333705641894,0.0645146014858696
0.5,23904.0,0.0074864337286749405,0.06260672756676443
0.5,23976.0,0.007236198256336793,0.06074612424731782
0.5,24048.0,0.006993435964317706,0.0589319660228945
0.5,24120.0,0.006757958922778087,0.057163428866000024
0.5,24192.0,0.006529582587934261,0.05543969079181607
0.5,24264.0,0.0063081257914031,0.053759932402055455
0.5,24336.0,0.006093410727395954,0.05212333740726649
0.5,24408.0,0.005885262937848658,0.05052909312776065
0.5,24480.0,0.005683511295575395,0.048976390973331264
0.5,24552.0,0.00548798798553294,0.047464426902015334
0.5,24624.0,0.005298528484280419,0.04599240185808569
0.5,24696.0,0.005114971537719137,0.044559522189568664
0.5,24768.0,0.004937159137196411,0.04316500004552779
0.5,24840.0,0.004764936494053931,0.04180805375344363
0.5,24912.0,0.004598152012703373,0.04048790817696073
0.5,24984.0,0.004436657262306852,0.03920379505436528
0.5,25056.0,0.004280306947141766,0.03795495331809633
0.5,25128.0,0.004128958875725842,0.036740629395673345
0.5,25200.0,0.0039824739287773895,0.035560077492390714
0.5,25272.0,0.003840716026085353,0.03441255985615612
0.5,25344.0,0.003703552092359202,0.03329734702486747
0.5,25416.0,0.0035708520221313673,0.03221371805670756
0.5,25488.0,0.0034424886437784104,0.031160960743778787
0.5,25560.0,0.0033183376827303833,0.030138371809466945
0.5,25632.0,0.0031982777239314883,0.029145257089967912
0.5,25704.0,0.003082190173616926,0.028180931700379826
0.5,25776.0,0.002969959220467401,0.027244720185795046
0.5,25848.0,0.0028614717962011497,0.02633595665782593
0.5,25920.0,0.00275661753566175,0.02545398491696673
0.5,25992.0,0.002655288736458586,0.024598158561252602
0.5,26064.0,0.002557380318214432,0.023767841081627945
0.5,26136.0,0.0024627897814726695,0.02296240594446388
0.5,26208.0,0.00237141716631672,0.022181236661644732
0.5,26280.0,0.0022831650107488013,0.021423726848669132
0.5,26352.0,0.0021979383088786717,0.020689280271174938
0.5,26424.0,0.002115644468965002,0.01997731088032779
0.5,26496.0,0.002036193271356319,0.01928724283747911
0.5,26568.0,0.001959496826372184,0.018618510528523303
0.5,26640.0,0.0018854695321661287,0.01797055856835783
0.5,26712.0,0.0018140280326095822,0.017342841795873906
0.5,26784.0,0.0017450911752334248,0.016734825259839426
0.5,26856.0,0.0016785799692636166,0.016145984196126763
0.5,26928.0,0.001614417543784784,0.015575803996636493
0.5,27000.0,0.0015525291060646056,0.01502378017030992
0.5,27072.0,0.0014928419000693615,0.014489418296631128
0.5,27144.0,0.0014352851652006842,0.013972233971966118
0.5,27216.0,0.00137979009528202,0.013471752749113362
0.5,27288.0,0.0013262897978187592,0.012987510070426821
0.5,27360.0,0.0012747192535611596,0.012519051194860962
0.5,27432.0,0.0012250152763899388,0.012065931119270344
0.5,27504.0,0.0011771164735484684,0.011627714494323982
0.5,27576.0,0.0011309632062431467,0.011203975535324416
0.5,27648.0,0.001086497550629588,0.010794297928281082
0.5,27720.0,0.0010436632592045645,0.010398274731543464
0.5,27792.0,0.0010024057226205656,0.010015508273276906
0.5,27864.0,0.000962671931937907,0.009645610045095053
0.5,27936.0,0.0009244104413301881,0.009288200592128959
0.5,28008.0,0.0008875713312558574,0.008942909399804933
0.5,28080.0,0.0008521061721086375,0.008609374777602596
0.5,28152.0,0.0008179679883583384,0.008287243740056738
0.5,28224.0,0.0007851112231921283,0.007976171885243133
0.5,28296.0,0.0007534917036654126,0.007675823271010527
0.5,28368.0,0.0007230666063717514,0.00738587028916342
0.5,28440.0,0.0006937944236372498,0.007105993537859945
0.5,28512.0,0.000665634930248322,0.0068358816924103385
0.5,28584.0,0.0006385491507163797,0.006575231374698375
0.5,28656.0,0.0006124993270862484,0.006323747021433234
0.5,28728.0,0.0005874488872904434,0.006081140751412306
0.5,28800.0,0.0005633624140539755,0.005847132231998131
0.5,28872.0,0.0005402056143518541,0.005621448544962959
0.5,28944.0,0.0005179452894206556,0.005403824051894901
0.5,29016.0,0.000496549305325824,0.005194000259318442
0.5,29088.0,0.00047598656408563087,0.004991725683683512
0.5,29160.0,0.00045622697535063544,0.004796755716365908
0.5,29232.0,0.0004372414286385243,0.004608852488843951
0.5,29304.0,0.0004190017661235276,0.004427784738149398
0.5,29376.0,0.00040148075597861934,0.004253327672750372
0.5,29448.0,0.0003846520662670721,0.00408526283897217
0.5,29520.0,0.00036849023938230073,0.003923377988074606
0.5,29592.0,0.0003529706670317668,0.003767466944086806
0.5,29664.0,0.000338069565761995,0.003617329472510988
0.5,29736.0,0.0003237639530203125,0.0034727711499897393
0.5,29808.0,0.00031003162374933365,0.0033336032350106846
0.5,29880.0,0.0002968511275091806,0.0031996425397558424
0.5,29952.0,0.0002842017461226584,0.003070711303161033
0.5,30024.0,0.0002720634718380948,0.0029466370652535545
0.5,30096.0,0.000260416986004708,0.002827252542849123
0.5,30168.0,0.0002492436382530784,0.0027123955066656433
0.5,30240.0,0.00023852542617685123,0.0026019086599070817
0.5,30312.0,0.00022824497550772986,0.002495639518377146
0.5,30384.0,0.00021838552077805767,0.002393440292167526
0.5,30456.0,0.0002089308864638466,0.0022951677689711397
0.5,30528.0,0.00019986546860216087,0.00220068319905522
0.5,30600.0,0.00019117421687468304,0.0021098521819290284
0.5,30672.0,0.00018284261715121035,0.0020225445547474405
0.5,30744.0,0.00017485667448610017,0.0019386342824724069
0.5,30816.0,0.00016720289655929767,0.001857999349814321
0.5,30888.0,0.00015986827755496455,0.0017805216549881206
0.5,30960.0,0.00015284028247088753,0.0017060869052855309
0.5,31032.0,0.00014610683184946546,0.0016345845144996928
0.5,31104.0,0.00013965628692494555,0.0015659075021851264
0.5,31176.0,0.00013347743517692538,0.0014999523947970771
0.5,31248.0,0.00012755947628331792,0.0014366191286939054
0.5,31320.0,0.0001218920084664017,0.0013758109550096264
0.5,31392.0,0.00011646501522147616,0.0013174343464122272
0.5,31464.0,0.00011126885242275714,0.0012613989057236096
0.5,31536.0,0.0001062942357980399,0.0012076172764260208
0.5,31608.0,0.00010153222876377976,0.001156005055030107
0.5,31680.0,9.697423061405479e-05,0.0011064807053017488
0.5,31752.0,9.261196505475845e-05,0.001058965474353357
0.5,31824.0,8.843746907632616e-05,0.001013383310561977
0.5,31896.0,8.444308215653971e-05,0.0009696607833333815
0.5,31968.0,8.062143578660676e-05,0.0009277270046759156
0.5,32040.0,7.696544331323213e-05,0.0008875135525805433
0.5,32112.0,7.346829008822514e-05,0.0008489543961900381
0.5,32184.0,7.012342391944397e-05,0.0008119858227260578
0.5,32256.0,6.69245458158118e-05,0.0007765463661883131
0.5,32328.0,6.386560101857067e-05,0.0007425767377654324
0.5,32400.0,6.0940770311987824e-05,0.0007100197579717359
0.5,32472.0,5.814446160719054e-05,0.0006788202904630225
0.5,32544.0,5.54713017913134e-05,0.0006489251775263937
0.5,32616.0,5.2916128835759064e-05,0.0006202831772142758
0.5,32688.0,5.0473984156822066e-05,0.0005928449020991877
