time_s,state_of_charge,outlet_temperature_c,storage_heat_mw,deliverable_power_mw
0.0,1.0,400.0,0.2604,0.2604
72.0,0.9958806347657776,399.99999999999994,0.2603999999999998,0.2603999999999998
144.0,0.9917612695315556,399.9999999999999,0.26039999999999963,0.26039999999999963
216.0,0.9876419042973337,399.9999999999999,0.26039999999999963,0.26039999999999963
288.0,0.9835225390631117,399.99999999999983,0.26039999999999947,0.26039999999999947
360.0,0.9794031738288898,399.9999999999995,0.26039999999999836,0.26039999999999836
432.0,0.9752838085946678,399.9999999999987,0.26039999999999575,0.26039999999999575
504.0,0.9711644433604457,399.9999999999969,0.2603999999999898,0.2603999999999898
576.0,0.9670450781262242,399.99999999999295,0.26039999999997704,0.26039999999997704
648.0,0.9629257128920031,399.999999999985,0.26039999999995117,0.26039999999995117
720.0,0.9588063476577826,399.9999999999695,0.26039999999990066,0.26039999999990066
792.0,0.9546869824235638,399.99999999994054,0.26039999999980645,0.26039999999980645
864.0,0.9505676171893472,399.99999999988864,0.26039999999963753,0.26039999999963753
936.0,0.9464482519551355,399.99999999979826,0.2603999999993434,0.2603999999993434
1008.0,0.942328886720932,399.99999999964484,0.26039999999884395,0.26039999999884395
1080.0,0.9382095214867412,399.99999999939075,0.2603999999980169,0.2603999999980169
1152.0,0.9340901562525716,399.9999999989788,0.260399999996676,0.260399999996676
1224.0,0.929970791018436,399.9999999983243,0.26039999999454566,0.26039999999454566
1296.0,0.9258514257843528,399.9999999973033,0.2603999999912222,0.2603999999912222
1368.0,0.9217320605503502,399.99999999573663,0.26039999998612273,0.26039999998612273
1440.0,0.9176126953164695,399.9999999933698,0.2603999999784186,0.2603999999784186
1512.0,0.9134933300827706,399.99999998984464,0.2603999999669443,0.2603999999669443
1584.0,0.9093739648493381,399.99999998466404,0.26039999995008145,0.26039999995008145
1656.0,0.9052545996162927,399.9999999771445,0.2603999999256054,0.2603999999256054
1728.0,0.9011352343838032,399.99999996635654,0.26039999989049056,0.26039999989049056
1800.0,0.8970158691521019,399.9999999510477,0.26039999984066026,0.26039999984066026
1872.0,0.8928965039215074,399.9999999295458,0.26039999977067163,0.26039999977067163
1944.0,0.8887771386924532,399.9999998996376,0.2603999996733204,0.2603999996733204
2016.0,0.8846577734655218,399.9999998584167,0.26039999953914633,0.26039999953914633
2088.0,0.8805384082414901,399.9999998020964,0.26039999935582375,0.26039999935582375
2160.0,0.8764190430213882,399.9999997257786,0.26039999910740935,0.26039999910740935
2232.0,0.8722996778065698,399.9999996231722,0.26039999877342546,0.26039999877342546
2304.0,0.8681803125988019,399.99999948624964,0.2603999983277426,0.2603999983277426
2376.0,0.8640609474003753,399.9999993048334,0.2603999977372327,0.2603999977372327
2448.0,0.8599415822142417,399.9999990660982,0.26039999696014965,0.26039999696014965
2520.0,0.8558222170441802,399.99999875397566,0.2603999959441908,0.2603999959441908
2592.0,0.8517028518950001,399.99999834844675,0.26039999462419416,0.26039999462419416
2664.0,0.8475834867727885,399.9999978247047,0.26039999291941374,0.26039999291941374
2736.0,0.8434641216852075,399.9999971521667,0.2603999907303026,0.2603999907303026
2808.0,0.83934475664185,399.9999962933178,0.26039998793474944,0.26039998793474944
2880.0,0.8352253916546687,399.9999952023574,0.2603999843836734,0.2603999843836734
2952.0,0.8311060267384807,399.99999382362887,0.26039997989591196,0.26039997989591196
3024.0,0.8269866619115716,399.9999920897976,0.2603999742522912,0.2603999742522912
3096.0,0.8228672971964022,399.9999899197517,0.2603999671887919,0.2603999671887919
3168.0,0.818747932620445,399.99998721618863,0.26039995838869395,0.26039995838869395
3240.0,0.8146285682171581,399.99998386285245,0.2603999474735847,0.2603999474735847
3312.0,0.810509204027124,399.9999797213833,0.2603999339931026,0.2603999339931026
3384.0,0.8063898400993724,399.9999746277354,0.2603999174132788,0.2603999174132788
3456.0,0.8022704764929114,399.9999683881209,0.2603998971033336,0.2603998971033336
3528.0,0.7981511132784949,399.99996077443063,0.2603998723207717,0.2603998723207717
3600.0,0.7940317505406557,399.99995151908047,0.26039984219460693,0.26039984219460693
3672.0,0.7899123883800344,399.9999403092337,0.2603998057065557,0.2603998057065557
3744.0,0.785793026916044,399.9999267803388,0.2603997616700028,0.2603997616700028
3816.0,0.7816736662899021,399.9999105089275,0.260399708706559,0.260399708706559
