hour,heat_demand_mw,price_eur_per_mwh,p_ch_mw,p_dis_mw,level_mwh,elec_to_heater_mw,heater_heat_mw,boiler_heat_mw,unmet_heat_mw,electricity_cost_eur,fuel_cost_eur,carbon_cost_eur,penalty_cost_eur,emissions_tco2,heat_balance_residual_mw
981,10.0,52.24029465330678,0.0,5.1567690885511865,2.384274396441639,4.892152435806882,4.8432309114488135,0.0,0.0,255.56748473544403,0.0,0.0,0.0,0.0,0.0
982,10.0,45.07506135520652,0.0,0.0,2.3818901220451973,10.1010101010101,10.0,0.0,0.0,455.3036500525911,0.0,0.0,0.0,0.0,0.0
983,10.0,50.419382409657416,0.0,1.5710856433935965,0.7257338704562086,8.514054905663034,8.428914356606404,0.0,0.0,429.27339014544424,0.0,0.0,0.0,0.0,0.0
984,10.0,46.779192812696984,0.0,0.4791337595942738,0.22065681069704324,9.61703660647043,9.520866240405725,0.0,0.0,449.87720970084536,0.0,0.0,0.0,0.0,0.0
985,10.0,37.933443429578986,4.85,0.0,4.827936153886345,15.0,14.85,0.0,0.0,569.0016514436848,0.0,0.0,0.0,0.0,0.0
986,10.0,38.42277919091315,4.85,0.0,9.430608217732457,15.0,14.85,0.0,0.0,576.3416878636972,0.0,0.0,0.0,0.0,0.0
987,10.0,30.56571144245921,4.85,0.0,14.028677609514723,15.0,14.85,0.0,0.0,458.4856716368882,0.0,0.0,0.0,0.0,0.0
988,10.0,31.034975393971145,4.85,0.0,18.62214893190521,15.0,14.85,0.0,0.0,465.5246309095672,0.0,0.0,0.0,0.0,0.0
989,10.0,25.70524182837092,4.85,0.0,23.211026782973303,15.0,14.85,0.0,0.0,385.5786274255638,0.0,0.0,0.0,0.0,0.0
990,10.0,26.48741710747754,4.85,0.0,27.795315756190327,15.0,14.85,0.0,0.0,397.3112566121631,0.0,0.0,0.0,0.0,0.0
991,10.0,18.398816820630987,4.85,0.0,32.375020440434135,15.0,14.85,0.0,0.0,275.9822523094648,0.0,0.0,0.0,0.0,0.0
992,10.0,23.561663977093755,4.85,0.0,36.9501454199937,15.0,14.85,0.0,0.0,353.4249596564063,0.0,0.0,0.0,0.0,0.0
993,10.0,26.324469411118407,4.85,0.0,41.52069527457371,15.0,14.85,0.0,0.0,394.8670411667761,0.0,0.0,0.0,0.0,0.0
994,10.0,24.638569791385656,4.85,0.0,46.08667457929914,15.0,14.85,0.0,0.0,369.57854687078486,0.0,0.0,0.0,0.0,0.0
995,10.0,39.83818390379355,4.849369335805518,0.0,50.647488773735084,14.999362965460119,14.849369335805518,0.0,0.0,597.5473802577503,0.0,0.0,0.0,0.0,0.0
996,10.0,35.57795976837155,4.85,0.0,55.20434128496135,15.0,14.85,0.0,0.0,533.6693965255732,0.0,0.0,0.0,0.0,0.0
997,10.0,46.864901051529316,0.0,0.0,55.14913694367639,10.1010101010101,10.0,0.0,0.0,473.3828389043365,0.0,0.0,0.0,0.0,0.0
998,10.0,44.204135970373954,0.11616155603014615,0.0,55.20434128496135,10.218345006091058,10.116161556030146,0.0,0.0,451.69311204144077,0.0,0.0,0.0,0.0,1.8041124150158794e-16
999,10.0,49.94510095581648,0.0,0.0,55.14913694367639,10.1010101010101,10.0,0.0,0.0,504.49596925067146,0.0,0.0,0.0,0.0,0.0
1000,10.0,58.51802536174965,0.0,9.200723542596684,45.40901565663094,0.0,0.0,0.799276457403316,0.0,0.0,31.97105829613264,12.916307551637587,0.0,0.16145384439546984,0.0
1001,10.0,58.21883852382496,0.0,9.200722678603855,35.67863540033868,0.0,0.0,0.7992773213961453,0.0,0.0,31.97109285584581,12.916321513761705,0.0,0.16145401892202133,0.0
1002,10.0,59.5758921860732,0.0,9.198318059252115,25.960516702567695,0.0,0.0,0.8016819407478852,0.0,0.0,32.06727762991541,12.955180162485826,0.0,0.16193975203107283,0.0
1003,10.0,60.43080206861675,0.0,9.07606558801587,16.380802935322105,0.0,0.0,0.9239344119841295,0.0,0.0,36.95737647936518,14.930780097663533,0.0,0.18663475122079415,0.0
1004,10.0,54.12214939321565,0.0,0.0,16.364422132386782,10.1010101010101,10.0,0.0,0.0,546.6883777092489,0.0,0.0,0.0,0.0,0.0
1005,10.0,55.79200740849422,0.0,8.11437521258533,7.806610118059311,0.0,0.0,1.8856247874146703,0.0,0.0,75.42499149658681,30.47169656462107,0.0,0.3808962070577634,0.0
1006,10.0,51.02680888217864,0.0,0.0,7.798803507941251,10.1010101010101,10.0,0.0,0.0,515.4223119411984,0.0,0.0,0.0,0.0,0.0
1007,10.0,51.440947783100114,0.0,0.0,7.79100470443331,10.1010101010101,10.0,0.0,0.0,519.6055331626274,0.0,0.0,0.0,0.0,0.0
1008,10.0,63.75048547554551,0.0,5.137471877940088,2.3753485650550994,0.0,0.0,4.862528122059912,0.0,0.0,194.50112488239648,78.57845445248817,0.0,0.9822306806561022,0.0
1009,10.0,59.77970439250126,0.0,1.5667726050124264,0.7237388954243322,0.0,0.0,8.433227394987574,0.0,0.0,337.32909579950297,136.28095470299917,0.0,1.7035119337874898,0.0
1010,10.0,53.14306105613227,0.0,0.0,0.7230151565289079,10.1010101010101,10.0,0.0,0.0,536.7985965265885,0.0,0.0,0.0,0.0,0.0
1011,10.0,47.31814807547494,4.85,0.0,5.329792141372378,15.0,14.85,0.0,0.0,709.7722211321241,0.0,0.0,0.0,0.0,0.0
1012,10.0,42.14859486077866,4.85,0.0,9.931962349231004,15.0,14.85,0.0,0.0,632.2289229116799,0.0,0.0,0.0,0.0,0.0
1013,10.0,35.08747437347104,4.85,0.0,14.52953038688177,15.0,14.85,0.0,0.0,526.3121156020655,0.0,0.0,0.0,0.0,0.0
1014,10.0,30.581840364990622,4.85,0.0,19.122500856494888,15.0,14.85,0.0,0.0,458.72760547485933,0.0,0.0,0.0,0.0,0.0
1015,10.0,31.67821845323187,4.85,0.0,23.710878355638393,15.0,14.85,0.0,0.0,475.17327679847807,0.0,0.0,0.0,0.0,0.0
1016,10.0,41.20954604599154,4.85,0.0,28.29466747728275,15.0,14.85,0.0,0.0,618.1431906898731,0.0,0.0,0.0,0.0,0.0
1017,10.0,40.2201739377133,4.85,0.0,32.87387280980547,15.0,14.85,0.0,0.0,603.3026090656995,0.0,0.0,0.0,0.0,0.0
1018,10.0,45.25710727329639,4.85,0.0,37.44849893699566,15.0,14.85,0.0,0.0,678.8566090994459,0.0,0.0,0.0,0.0,0.0
1019,10.0,54.39983958152174,0.0,0.0,37.411050438058666,10.1010101010101,10.0,0.0,0.0,549.4933291062802,0.0,0.0,0.0,0.0,0.0
1020,10.0,47.63236920657117,4.85,0.0,41.98113938762061,15.0,14.85,0.0,0.0,714.4855380985675,0.0,0.0,0.0,0.0,0.0
1021,10.0,62.54976210740911,0.0,9.200104118972227,32.25483812299906,0.0,0.0,0.7998958810277728,0.0,0.0,31.99583524111091,12.926317437408807,0.0,0.1615789679676101,0.0
1022,10.0,61.09510560154929,0.0,9.182869224719916,22.55640515359194,0.0,0.0,0.8171307752800843,0.0,0.0,32.68523101120337,13.20483332852616,0.0,0.165060416606577,0.0
1023,10.0,70.82833700566556,0.0,9.018303762889383,13.040897419081103,0.0,0.0,0.9816962371106168,0.0,0.0,39.26784948442467,15.864211191707568,0.0,0.1983026398963446,0.0
1024,10.0,80.09886874351697,0.0,7.593595696074521,5.034597894215158,0.0,0.0,2.4064043039254788,0.0,0.0,96.25617215701915,38.88749355143573,0.0,0.4860936693929467,0.0
1025,10.0,89.72236143029309,0.0,3.3200928679298927,1.534728698500003,0.0,0.0,6.679907132070108,0.0,0.0,267.1962852828043,107.94729925425294,0.0,1.3493412406781617,0.0
1026,10.0,80.23732094485077,0.0,1.0125275294265428,0.46737551777356345,0.0,0.0,8.987472470573458,0.0,0.0,359.4988988229383,145.23755512446706,0.0,1.8154694390558384,0.0
1027,10.0,84.52601873203079,0.0,0.30879059925754176,0.14186540619521965,0.0,0.0,9.691209400742459,0.0,0.0,387.64837602969834,156.60994391599814,0.0,1.9576242989499768,0.0
1028,10.0,89.92932967700129,0.0,0.09417233531494924,0.0425947667732884,0.0,0.0,9.90582766468505,0.0,0.0,396.233106587402,160.0781750613104,0.0,2.00097718826638,0.0
1029,10.0,74.20159449778411,0.0,0.02872032158210331,0.012320254551669518,0.0,0.0,9.971279678417897,0.0,0.0,398.8511871367159,161.1358796032332,0.0,2.0141984950404153,0.0
1030,10.0,79.48823410319649,0.0,0.00875945700801209,0.003087453236052492,0.0,0.0,9.991240542991989,0.0,0.0,399.64962171967954,161.45844717475055,0.0,2.0182305896843817,0.0
1031,10.0,70.95860924801059,0.0,0.0026720031342245274,0.0002717309046853583,0.0,0.0,9.997327996865776,0.0,0.0,399.89311987463105,161.55682042935095,0.0,2.019460255366887,0.0
1032,10.0,62.06200127021274,0.0,0.0002578862150916393,-0.0,0.0,0.0,9.999742113784908,0.0,0.0,399.9896845513963,161.59583255876413,0.0,2.0199479069845516,0.0
1033,10.0,60.733154115368045,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
1034,10.0,56.5041531816711,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
1035,10.0,42.93950118836895,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,644.0925178255343,0.0,0.0,0.0,0.0,0.0
1036,10.0,44.22227937957002,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,663.3341906935502,0.0,0.0,0.0,0.0,0.0
1037,10.0,39.21621485348952,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,588.2432228023428,0.0,0.0,0.0,0.0,0.0
1038,10.0,29.64278781275972,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,444.64181719139583,0.0,0.0,0.0,0.0,0.0
1039,10.0,42.76706433470061,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,641.5059650205092,0.0,0.0,0.0,0.0,0.0
1040,10.0,41.30136769187402,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,619.5205153781103,0.0,0.0,0.0,0.0,0.0
1041,10.0,34.04973116594344,4.85,0.0,32.15590360133422,15.0,14.85,0.0,0.0,510.7459674891516,0.0,0.0,0.0,0.0,0.0
1042,10.0,39.38917605668208,4.85,0.0,36.73124769773288,15.0,14.85,0.0,0.0,590.8376408502312,0.0,0.0,0.0,0.0,0.0
1043,10.0,51.35390116873784,0.0,0.0,36.69451645003515,10.1010101010101,10.0,0.0,0.0,518.7262744316953,0.0,0.0,0.0,0.0,0.0
1044,10.0,51.052278635522626,0.0,0.0,36.65782193358512,10.1010101010101,10.0,0.0,0.0,515.6795821769962,0.0,0.0,0.0,0.0,0.0
1045,10.0,50.801406973886905,0.0,0.0,36.62116411165153,10.1010101010101,10.0,0.0,0.0,513.1455249887566,0.0,0.0,0.0,0.0,0.0
1046,10.0,71.71488668956665,0.0,9.198585161433998,26.90182172497778,0.0,0.0,0.8014148385660018,0.0,0.0,32.05659354264007,12.950863791226588,0.0,0.16188579739033235,0.0
1047,10.0,72.54390711482887,0.0,9.092037889543855,17.304353703732957,0.0,0.0,0.907962110456145,0.0,0.0,36.3184844182458,14.672667704971305,0.0,0.1834083463121413,0.0
1048,10.0,87.21280048448827,0.0,8.261657736864212,8.590567521751108,0.0,0.0,1.738342263135788,0.0,0.0,69.53369052543152,28.09161097227433,0.0,0.35114513715342915,0.0
1049,10.0,83.4379707104559,0.0,5.664646849352591,2.6191907970161044,0.0,0.0,4.335353150647409,0.0,0.0,173.41412602589634,70.05930691446213,0.0,0.8757413364307766,0.0
1050,10.0,85.10310810414177,0.0,1.7275448656515935,0.7981033265858319,0.0,0.0,8.272455134348407,0.0,0.0,330.89820537393626,133.68287497107025,0.0,1.671035937138378,0.0
1051,10.0,99.37250240697065,0.0,0.526849042421275,0.24272728386843045,0.0,0.0,9.473150957578724,0.0,0.0,378.92603830314897,153.08611947447218,0.0,1.9135764934309023,0.0
1052,10.0,83.28880892746955,0.0,0.16067349860985564,0.07335455804787189,0.0,0.0,9.839326501390145,0.0,0.0,393.5730600556058,159.00351626246473,0.0,1.9875439532808092,0.0
1053,10.0,76.89155627022657,0.0,0.04900114472021568,0.021701051152754884,0.0,0.0,9.950998855279785,0.0,0.0,398.0399542111914,160.80814150132136,0.0,2.010101768766517,0.0
1054,10.0,78.82365942750992,0.0,0.014944488468821118,0.005948309608106217,0.0,0.0,9.98505551153118,0.0,0.0,399.40222046124717,161.35849706634386,0.0,2.016981213329298,0.0
1055,10.0,78.17877451510535,0.0,0.004558248771824324,0.0011442046965777705,0.0,0.0,9.995441751228176,0.0,0.0,399.81767004912706,161.52633869984732,0.0,2.0190792337480916,0.0
1056,10.0,60.644875406630874,0.0,0.0010859074672871331,-0.0,0.0,0.0,9.998914092532713,0.0,0.0,399.95656370130854,161.58245173532865,0.0,2.019780646691608,0.0
1057,10.0,55.45867445347272,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,560.1886308431588,0.0,0.0,0.0,0.0,0.0
1058,10.0,55.77840936431913,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
1059,10.0,31.51327304158186,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,472.69909562372794,0.0,0.0,0.0,0.0,0.0
1060,10.0,36.85893718042478,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,552.8840577063718,0.0,0.0,0.0,0.0,0.0
1061,10.0,42.32678531759938,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,634.9017797639907,0.0,0.0,0.0,0.0,0.0
1062,10.0,32.918154762007816,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,493.77232143011724,0.0,0.0,0.0,0.0,0.0
1063,10.0,26.867584336544727,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,403.0137650481709,0.0,0.0,0.0,0.0,0.0
1064,10.0,45.47968763491983,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,682.1953145237974,0.0,0.0,0.0,0.0,0.0
1065,10.0,31.296689119022687,4.85,0.0,32.15590360133422,15.0,14.85,0.0,0.0,469.4503367853403,0.0,0.0,0.0,0.0,0.0
1066,10.0,39.70550273553678,4.85,0.0,36.73124769773288,15.0,14.85,0.0,0.0,595.5825410330517,0.0,0.0,0.0,0.0,0.0
1067,10.0,45.63634250354652,4.85,0.0,41.302016450035154,15.0,14.85,0.0,0.0,684.5451375531978,0.0,0.0,0.0,0.0,0.0
1068,10.0,53.94524584232549,0.0,0.0,41.26071443358512,10.1010101010101,10.0,0.0,0.0,544.9014731548029,0.0,0.0,0.0,0.0,0.0
1069,10.0,58.15247399048026,0.0,9.199899958531494,31.5353484996447,0.0,0.0,0.8001000414685056,0.0,0.0,32.00400165874022,12.92961667013105,0.0,0.16162020837663812,0.0
1070,10.0,66.06565073472747,0.0,9.170660742945275,21.850486053307925,0.0,0.0,0.8293392570547251,0.0,0.0,33.173570282189004,13.402122394004357,0.0,0.16752652992505446,0.0
1071,10.0,72.78747289537955,0.0,8.974013687619571,12.382305369760333,0.0,0.0,1.0259863123804287,0.0,0.0,41.03945249521715,16.579938808067727,0.0,0.20724923510084658,0.0
1072,10.0,77.24428738583157,0.0,7.490397652247734,4.48529395676138,0.0,0.0,2.509602347752266,0.0,0.0,100.38409391009066,40.55517393967662,0.0,0.5069396742459578,0.0
1073,10.0,82.11700429807719,0.0,2.9579208393513388,1.3672077792768942,0.0,0.0,7.042079160648662,0.0,0.0,281.68316642594647,113.79999923608237,0.0,1.4224999904510296,0.0
1074,10.0,72.2535172181449,0.0,0.9020761253721477,0.41628675531640935,0.0,0.0,9.097923874627853,0.0,0.0,363.9169549851141,147.0224498139861,0.0,1.8377806226748261,0.0
1075,10.0,87.20532348883782,0.0,0.27510629540484577,0.126284894450729,0.0,0.0,9.724893704595154,0.0,0.0,388.99574818380614,157.15428226625767,0.0,1.964428528328221,0.0
1076,10.0,77.12586216732153,0.0,0.08389965172387451,0.037843186689041935,0.0,0.0,9.916100348276126,0.0,0.0,396.64401393104504,160.24418162814217,0.0,2.0030522703517772,0.0
1077,10.0,70.81740753846567,0.0,0.025587466926005373,0.010871167790768292,0.0,0.0,9.974412533073995,0.0,0.0,398.9765013229598,161.18650653447574,0.0,2.0148313316809467,0.0
1078,10.0,84.58440906211972,0.0,0.007804032049264028,0.0026455260448048634,0.0,0.0,9.992195967950735,0.0,0.0,399.6878387180294,161.47388684208386,0.0,2.0184235855260484,0.0
1079,10.0,66.07242360400448,0.0,0.0023806277108476574,0.00013695661260462993,0.0,0.0,9.997619372289153,0.0,0.0,399.9047748915661,161.56152905619268,0.0,2.0195191132024086,0.0
1080,10.0,67.36982165733406,0.0,0.00012997867319242403,-0.0,0.0,0.0,9.999870021326808,0.0,0.0,399.9948008530723,161.59789954464122,0.0,2.0199737443080155,0.0
1081,10.0,56.13719256467561,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
1082,10.0,50.13719279308475,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,506.43629083923986,0.0,0.0,0.0,0.0,0.0
1083,10.0,49.91827384291079,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,504.2249883122302,0.0,0.0,0.0,0.0,0.0
1084,10.0,37.08120567437877,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,556.2180851156816,0.0,0.0,0.0,0.0,0.0
1085,10.0,40.21273628246394,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,603.1910442369591,0.0,0.0,0.0,0.0,0.0
1086,10.0,37.75531672398834,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,566.329750859825,0.0,0.0,0.0,0.0,0.0
1087,10.0,40.82223956968073,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,612.333593545211,0.0,0.0,0.0,0.0,0.0
1088,10.0,34.17078824028804,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,512.5618236043206,0.0,0.0,0.0,0.0,0.0
1089,10.0,43.582276172210086,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,653.7341425831513,0.0,0.0,0.0,0.0,0.0
1090,10.0,50.92580400404664,0.0,0.0,27.54840360133422,10.1010101010101,10.0,0.0,0.0,514.4020606469358,0.0,0.0,0.0,0.0,0.0
1091,10.0,55.433411397102326,0.0,5.16716274956093,22.081736513984538,4.881653788322293,4.83283725043907,0.0,0.0,270.60672274629275,0.0,0.0,0.0,0.0,0.0
1092,10.0,56.45990865639396,0.0,9.010249465443614,12.575181655950958,0.0,0.0,0.9897505345563857,0.0,0.0,39.59002138225543,15.99436863843119,0.0,0.1999296079803899,0.0
1093,10.0,62.24583035964502,0.0,7.520620390976475,4.646163957477666,0.0,0.0,2.4793796090235247,0.0,0.0,99.17518436094099,40.06677448182016,0.0,0.500834681022752,0.0
1094,10.0,80.71775093119273,0.0,3.0639870998025542,1.416268214780657,0.0,0.0,6.936012900197445,0.0,0.0,277.4405160078978,112.08596846719072,0.0,1.401074605839884,0.0
1095,10.0,83.66087979398779,0.0,0.9344230943957226,0.43124868930722093,0.0,0.0,9.065576905604278,0.0,0.0,362.6230762241711,146.49972279456512,0.0,1.8312465349320641,0.0
1096,10.0,73.84458310911982,0.0,0.28497113272974955,0.13084782721817734,0.0,0.0,9.71502886727025,0.0,0.0,388.60115469081,156.99486649508725,0.0,1.9624358311885906,0.0
1097,10.0,86.26868027600243,0.0,0.08690812572883899,0.039234741781654967,0.0,0.0,9.913091874271162,0.0,0.0,396.52367497084646,160.19556468822196,0.0,2.0024445586027744,0.0
1098,10.0,87.15794181754455,0.0,0.02650495958609192,0.011295549580829185,0.0,0.0,9.973495040413908,0.0,0.0,398.93980161655634,161.17167985308873,0.0,2.0146459981636093,0.0
1099,10.0,85.36133730749161,0.0,0.008083839280412968,0.002774949525550496,0.0,0.0,9.991916160719587,0.0,0.0,399.67664642878344,161.46936515722854,0.0,2.0183670644653566,0.0
1100,10.0,84.91470714783746,0.0,0.002465960368000306,0.00017642682023515013,0.0,0.0,9.997534039631999,0.0,0.0,399.90136158528,161.56015008045307,0.0,2.0195018760056636,0.0
1101,10.0,84.08956065692254,0.0,0.00016743787374416924,-0.0,0.0,0.0,9.999832562126256,0.0,0.0,399.99330248505026,161.5972942039603,0.0,2.0199661775495037,0.0
1102,10.0,82.36446191631168,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
1103,10.0,73.59384930825819,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
1104,10.0,68.16944470036185,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
1105,10.0,66.96070157071321,0.0,0.0,-0.0,0.0,0.0,10.0,0.0,0.0,400.0,161.6,0.0,2.02,0.0
1106,10.0,55.11812508957382,0.0,0.0,0.0,10.1010101010101,10.0,0.0,0.0,556.7487382785234,0.0,0.0,0.0,0.0,0.0
1107,10.0,50.22511240856541,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,507.32436776328694,0.0,0.0,0.0,0.0,0.0
1108,10.0,47.27348095323348,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,709.1022142985022,0.0,0.0,0.0,0.0,0.0
1109,10.0,46.51567698568114,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,697.7351547852171,0.0,0.0,0.0,0.0,0.0
1110,10.0,41.98705898877528,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,629.8058848316292,0.0,0.0,0.0,0.0,0.0
1111,10.0,36.88607476413446,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,553.2911214620169,0.0,0.0,0.0,0.0,0.0
1112,10.0,36.89093161265362,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,553.3639741898043,0.0,0.0,0.0,0.0,0.0
1113,10.0,32.23134701613196,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,483.47020524197944,0.0,0.0,0.0,0.0,0.0
1114,10.0,43.78264319085407,4.85,0.0,32.15590360133422,15.0,14.85,0.0,0.0,656.739647862811,0.0,0.0,0.0,0.0,0.0
1115,10.0,42.314151200270885,4.85,0.0,36.73124769773288,15.0,14.85,0.0,0.0,634.7122680040633,0.0,0.0,0.0,0.0,0.0
1116,10.0,48.40932666485819,4.85,0.0,41.302016450035154,15.0,14.85,0.0,0.0,726.1398999728729,0.0,0.0,0.0,0.0,0.0
1117,10.0,63.25254463734525,0.0,9.199911663064817,31.576596893516893,0.0,0.0,0.8000883369351826,0.0,0.0,32.0035334774073,12.92942752487255,0.0,0.16161784406090687,0.0
1118,10.0,65.96759020968425,0.0,9.171360656117718,21.890956448078413,0.0,0.0,0.8286393438822817,0.0,0.0,33.14557375529127,13.390811797137673,0.0,0.1673851474642209,0.0
1119,10.0,74.86104748014684,0.0,8.9803551938335,12.416060024437177,0.0,0.0,1.0196448061665002,0.0,0.0,40.78579224666001,16.477460067650643,0.0,0.20596825084563303,0.0
1120,10.0,74.54285394277369,0.0,7.495686835948465,4.513447294993304,0.0,0.0,2.504313164051535,0.0,0.0,100.17252656206139,40.469700731072805,0.0,0.50587125913841,0.0
1121,10.0,87.65665513199178,0.0,2.976483152350546,1.375793687329315,0.0,0.0,7.023516847649454,0.0,0.0,280.94067390597814,113.50003225801517,0.0,1.4187504032251896,0.0
1122,10.0,84.86700655750788,0.0,0.90773706374253,0.4189051949656384,0.0,0.0,9.09226293625747,0.0,0.0,363.6905174502988,146.93096904992072,0.0,1.836637113124009,0.0
1123,10.0,90.9386416351681,0.0,0.27683270866135296,0.12708343854819598,0.0,0.0,9.723167291338648,0.0,0.0,388.9266916535459,157.12638342803254,0.0,1.9640797928504068,0.0
1124,10.0,87.51534810813584,0.0,0.08442615502372276,0.03808671824257119,0.0,0.0,9.915573844976278,0.0,0.0,396.6229537990511,160.23567333481665,0.0,2.002945916685208,0.0
1125,10.0,82.47688028760429,0.0,0.025748034347337575,0.010945437474499598,0.0,0.0,9.974251965652662,0.0,0.0,398.9700786261065,161.18391176494703,0.0,2.014798897061838,0.0
1126,10.0,75.28503247411008,0.0,0.007853000207299702,0.0026681760293412026,0.0,0.0,9.9921469997927,0.0,0.0,399.685879991708,161.47309551665003,0.0,2.0184136939581254,0.0
1127,10.0,72.65753788824433,0.0,0.0023955615030298574,0.00014386416591201162,0.0,0.0,9.99760443849697,0.0,0.0,399.9041775398788,161.561287726111,0.0,2.0195160965763876,0.0
1128,10.0,49.42736998849728,0.0,0.00013653428665879463,0.0,10.100872187589234,9.999863465713341,0.0,0.0,499.259546822495,0.0,0.0,0.0,0.0,0.0
1129,10.0,44.44180206953886,0.0,0.0,-0.0,10.1010101010101,10.0,0.0,0.0,448.9070916115036,0.0,0.0,0.0,0.0,0.0
1130,10.0,33.28612042694279,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,499.2918064041418,0.0,0.0,0.0,0.0,0.0
1131,10.0,36.83988718461081,4.85,0.0,9.210392499999998,15.0,14.85,0.0,0.0,552.5983077691621,0.0,0.0,0.0,0.0,0.0
1132,10.0,28.876953534072538,4.85,0.0,13.808682107499997,15.0,14.85,0.0,0.0,433.1543030110881,0.0,0.0,0.0,0.0,0.0
1133,10.0,29.697978457285892,4.85,0.0,18.402373425392497,15.0,14.85,0.0,0.0,445.46967685928837,0.0,0.0,0.0,0.0,0.0
1134,10.0,22.65508912500434,4.85,0.0,22.991471051967103,15.0,14.85,0.0,0.0,339.8263368750651,0.0,0.0,0.0,0.0,0.0
1135,10.0,26.73249350679801,4.85,0.0,27.575979580915135,15.0,14.85,0.0,0.0,400.9874026019702,0.0,0.0,0.0,0.0,0.0
1136,10.0,22.3082264500496,4.85,0.0,32.15590360133422,15.0,14.85,0.0,0.0,334.623396750744,0.0,0.0,0.0,0.0,0.0
1137,10.0,27.297304344579643,4.85,0.0,36.73124769773288,15.0,14.85,0.0,0.0,409.45956516869467,0.0,0.0,0.0,0.0,0.0
1138,10.0,28.582527005716642,4.85,0.0,41.302016450035154,15.0,14.85,0.0,0.0,428.7379050857496,0.0,0.0,0.0,0.0,0.0
1139,10.0,32.25049601599207,4.85,0.0,45.86821443358512,15.0,14.85,0.0,0.0,483.757440239881,0.0,0.0,0.0,0.0,0.0
1140,10.0,35.48761135813771,4.85,0.0,50.42984621915154,15.0,14.85,0.0,0.0,532.3141703720657,0.0,0.0,0.0,0.0,0.0
1141,10.0,41.462473163123214,0.2821814745291518,0.0,50.647488773735084,10.386041893463789,10.282181474529152,0.0,0.0,430.63098327881573,0.0,0.0,0.0,0.0,-2.7755575615628914e-16
1142,10.0,40.43711187370789,4.85,0.0,55.20434128496135,15.0,14.85,0.0,0.0,606.5566781056184,0.0,0.0,0.0,0.0,0.0
1143,10.0,53.818098926904966,0.0,0.0,55.14913694367639,10.1010101010101,10.0,0.0,0.0,543.6171608778279,0.0,0.0,0.0,0.0,0.0
1144,10.0,57.74027172557394,0.0,9.200723542596684,45.40901565663094,0.0,0.0,0.799276457403316,0.0,0.0,31.97105829613264,12.916307551637587,0.0,0.16145384439546984,0.0
1145,10.0,55.60573601126325,0.0,9.200722678603855,35.67863540033868,0.0,0.0,0.7992773213961453,0.0,0.0,31.97109285584581,12.916321513761705,0.0,0.16145401892202133,0.0
1146,10.0,54.07456076938093,0.0,5.459509968121395,29.89610416691582,4.586353567554147,4.540490031878605,0.0,0.0,248.00505469857373,0.0,0.0,0.0,0.0,0.0
1147,10.0,57.23651755562902,0.0,9.142845630800915,20.24216003032689,0.0,0.0,0.857154369199085,0.0,0.0,34.2861747679634,13.851614606257215,0.0,0.17314518257821518,0.0
