state_of_charge,power_fraction_of_rated
1.0,1.0
0.8,0.9999999882260929
0.6,0.99986673159208
0.3999999999999999,0.9856868130551549
0.19999999999999996,0.8142458129889252
0.0,2.7523863289502517e-05
