hour,heat_demand_mw,price_eur_per_mwh,p_ch_mw,p_dis_mw,level_mwh,elec_to_heater_mw,heater_heat_mw,boiler_heat_mw,unmet_heat_mw,electricity_cost_eur,fuel_cost_eur,carbon_cost_eur,penalty_cost_eur,emissions_tco2,heat_balance_residual_mw
4853,10.0,28.4491047268416,4.85,0.0,9.212696249999999,15.0,14.85,0.0,0.0,426.736570902624,0.0,0.0,0.0,0.0,0.0
4854,10.0,24.15641428666601,4.85,0.0,13.815589901874997,15.0,14.85,0.0,0.0,362.34621429999015,0.0,0.0,0.0,0.0,0.0
4855,10.0,23.619932048335723,4.85,0.0,18.416182106924058,15.0,14.85,0.0,0.0,354.29898072503585,0.0,0.0,0.0,0.0,0.0
4856,10.0,24.024312807722694,4.85,0.0,23.014474015870594,15.0,14.85,0.0,0.0,360.3646921158404,0.0,0.0,0.0,0.0,0.0
4857,10.0,26.74938388560966,4.85,0.0,27.61046677886266,15.0,14.85,0.0,0.0,401.24075828414493,0.0,0.0,0.0,0.0,0.0
4858,10.0,28.51457272043645,4.849999999999998,0.0,32.20416154547323,14.999999999999998,14.849999999999998,0.0,0.0,427.71859080654673,0.0,0.0,0.0,0.0,0.0
4859,10.0,30.73711952227933,4.850000000000002,0.0,36.795559464700496,15.000000000000002,14.850000000000001,0.0,0.0,461.05679283419,0.0,0.0,0.0,0.0,-8.881784197001252e-16
4860,10.0,33.72506043573868,0.019366083928785752,0.0,36.795559464700496,10.120571801948268,10.019366083928785,0.0,0.0,341.3168956649381,0.0,0.0,0.0,0.0,-2.8102520310824275e-16
4861,10.0,45.300687274598964,0.019366083928785752,0.0,36.795559464700496,10.120571801948268,10.019366083928785,0.0,0.0,458.468858240183,0.0,0.0,0.0,0.0,-2.8102520310824275e-16
4862,10.0,48.23306324960937,0.0,0.0,36.77716168496815,10.1010101010101,10.0,0.0,0.0,487.2026590869633,0.0,0.0,0.0,0.0,0.0
4863,10.0,50.621402253177536,0.0,0.0,36.758773104125666,10.1010101010101,10.0,0.0,0.0,511.32729548664173,0.0,0.0,0.0,0.0,0.0
4864,10.0,52.06294952483385,0.0,0.0,36.7403937175736,10.1010101010101,10.0,0.0,0.0,525.8883790387257,0.0,0.0,0.0,0.0,0.0
4865,10.0,63.171855562341655,0.0,4.849999999999998,31.616760362820088,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4866,10.0,57.49065646896775,0.0,4.849999999999998,26.495688824743944,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4867,10.0,61.84809223020481,0.0,4.849999999999998,21.377177822436842,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4868,10.0,54.70037040081874,0.0,4.849999999999998,16.261226075630887,5.202020202020204,5.150000000000002,0.0,0.0,284.5524318830471,0.0,0.0,0.0,0.0,0.0
4869,10.0,60.934650183863766,0.0,4.849999999999998,11.147832304698339,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4870,10.0,56.81405340187507,0.0,4.849999999999998,6.0369952306512555,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4871,10.0,47.67811342011678,4.404434300996044,0.0,10.218189318982173,14.549933637369742,14.404434300996044,0.0,0.0,693.7133862176869,0.0,0.0,0.0,0.0,0.0
4872,10.0,66.88635472587428,0.0,4.849999999999998,5.107817066427948,0.0,0.0,5.150000000000002,0.0,0.0,206.00000000000009,83.22400000000003,0.0,1.0403000000000004,0.0
4873,10.0,54.86778775415251,0.0,4.849999999999998,-0.0,5.202020202020204,5.150000000000002,0.0,0.0,285.42334033725814,0.0,0.0,0.0,0.0,0.0
4874,10.0,51.93902816524572,0.0,0.0,0.0,10.1010101010101,10.0,0.0,0.0,524.6366481337951,0.0,0.0,0.0,0.0,0.0
4875,10.0,41.08829066004582,4.85,0.0,4.607499999999999,15.0,14.85,0.0,0.0,616.3243599006873,0.0,0.0,0.0,0.0,0.0
4876,10.0,43.27455574030118,4.85,0.0,9.212696249999999,15.0,14.85,0.0,0.0,649.1183361045178,0.0,0.0,0.0,0.0,0.0
4877,10.0,43.42085948103806,4.849999999999998,0.0,13.815589901874997,14.999999999999998,14.849999999999998,0.0,0.0,651.3128922155707,0.0,0.0,0.0,0.0,0.0
